รหัสการสั่งซื้อ,สถานะการสั่งซื้อ,เลขที่คำสั่งซื้อ,เวลาที่สั่งซื้อ,เวลาที่สั่งซื้อสำเร็จ,เวลาคลิก,ชื่อร้านค้า,ID ร้านค้า,ประเภทของร้านค้า,รหัสรายการสินค้า,ชื่อรายการสินค้า,เลขที่ โมเดล,ประเภทสินค้า,เลขที่โปรโมชั่น,L1 หมวดหมู่สากล,L2 หมวดหมู่สากล,L3 หมวดหมู่สากล,ราคา(฿),จำนวน,ประเภทข้อเสนอ,พาร์ทเนอร์ในแคมเปญ,มูลค่าซื้อ(฿),จำนวนเงินคืน(฿),อัตราคอมมิชชั่นช้อปปี้ของสินค้า,ค่าคอมมิชชั่นของช้อปปี้ต่อชิ้น(฿),อัตราคอมมิชชั่นร้านค้าของสินค้า,ค่าคอมมิชชั่นของแบรนด์์ต่อชิ้น(฿),คอมมิชชั่นสินค้าโดยรวม(฿),คอมมิชชั่นคำสั่งซื้อจาก Shopee(฿),คอมมิชชั่นคำสั่งซื้อจากผู้ขาย(฿),คอมมิชชั่นคำสั่งซื้อโดยรวม(฿),ชื่อ MCN ที่ผูกไว้,รหัสสัญญา MCN,อัตราค่าบริการ MCN,ค่าบริการ MCN(฿),อัตราค่าคอมมิชชั่นของพาร์ทเนอร์ตามข้อตกลง,ค่าคอมมิชชั่นสุทธิ(฿),สถานะสินค้า Affiliate,หมายเหตุสินค้า,ประเภทการแจกจ่าย,สถานะของผู้ซื้อ,Sub_id1,Sub_id2,Sub_id3,Sub_id4,Sub_id5,ช่องทาง
250908140ES346,สำเร็จ,211038670201738,2025-09-08 20:51:10,2025-09-11 11:57:42,2025-09-08 07:40:54,befirstmall,271843083,Preferred(Non-CB),29419988583,ถ้วยเก็บความร้อน 600มล ลูกแมวให้อบอุ่นในถ้วยฟาง 6-12ชม. พร้อมเชือกยก 316 ถ้วยกาแฟสแตนเลส B0170,227121466933,Normal Product,,เครื่องใช้ในบ้าน,เครื่องใช้บนโต๊ะอาหาร,ขวดน้ำ,120,1,คอมมิชชั่นจากร้านค้า,,106,,1.50%,1.59,7.00%,0,1.59,1.86,0,1.86,,0,0.00%,0,100.00%,1.86,สำเร็จ,,คำสั่งซื้อจากร้านค้าต่างกัน,ที่มีอยู่,2599adboostco,paris,mng,m01BMavk0821,,Facebook
250908140ES346,สำเร็จ,211038670201738,2025-09-08 20:51:10,2025-09-11 11:57:42,2025-09-08 07:40:54,befirstmall,271843083,Preferred(Non-CB),17652726833,กระดาษพิเศษA718 แผ่นกระดาษรองหม้อทอดไร้น้ํามัน กระดาษดูดซับน้ำมันในครัวเรือน กระดาษรองอบ สําหรับเตาอบ แบบใช้แล้วทิ้ง,143935627974,Normal Product,,เครื่องใช้ในบ้าน,เครื่องครัว,อุปกรณ์ทำขนม,19,1,คอมมิชชั่นจากร้านค้า,,18,,1.50%,0.27,7.00%,0,0.27,0,0,0,,0,0.00%,0,100.00%,0,สำเร็จ,,คำสั่งซื้อจากร้านค้าต่างกัน,ที่มีอยู่,2599adboostco,paris,mng,m01BMavk0821,,Facebook
25090813XUA33N,รอดำเนินการ,211038616236600,2025-09-08 20:50:17,,2025-09-08 20:47:25,JJshop 888,347700833,Preferred(Non-CB),20273829574,"JJ shop 💜พร้อมส่ง ชุดบอดี้สูทลายลูกไม้เก๋ๆแต่งสายไขว้ข้างแอบเซ็กซี่ ""SS-5"" -H",137411523386,Normal Product,,เสื้อผ้าผู้หญิง,เสื้อ,บอดี้สูท,115,1,คอมมิชชั่นจากร้านค้า,,101,,1.50%,1.515,4.00%,4.04,5.555,1.515,4.04,5.555,,0,0.00%,0,100.00%,5.555,รอดำเนินการ,สถานะของสินค้านี้คือ อยู่ระหว่างดำเนินการ คอมมิชชั่นจะถูกคำนวณเพื่อจ่ายหลังสถานะเป็นสำเร็จแล้วเท่านั้น,สั่งซื้อในร้านค้าเดียวกัน,ที่มีอยู่,2599adboostco,paris,mng,m01jjshop0803,,Facebook
25090813VE1THK,รอดำเนินการ,211038535221719,2025-09-08 20:48:55,,2025-09-08 09:00:31,KONVY_Official Shop,70998059,Shopee Mall(Non-CB),29416216842,KAGE Cloudy Lip Blending 2g คาเกะ ลิปไลเนอร์เนื้อนุ่ม.,187936147454,Normal Product,,ผลิตภัณฑ์บำรุงและเสริมความงาม,เครื่องสําอาง,เครื่องสำอางสำหรับริมฝีปาก,199,1,คอมมิชชั่นจาก Shopee,,159,,1.75%,2.7825,0.00%,0,2.7825,2.7825,0,2.7825,,0,0.00%,0,100.00%,2.7825,รอดำเนินการ,สถานะของสินค้านี้คือ อยู่ระหว่างดำเนินการ คอมมิชชั่นจะถูกคำนวณเพื่อจ่ายหลังสถานะเป็นสำเร็จแล้วเท่านั้น,คำสั่งซื้อจากร้านค้าต่างกัน,ที่มีอยู่,2599adboostco,paris,mng,m01PetKit0520,,Facebook
25090813VE1THJ,รอดำเนินการ,211038535221719,2025-09-08 20:48:55,,2025-09-08 09:00:31,INGA TH Official Store,1156881311,Shopee Mall(CB),28452755343,Inga Glassy Water Glow Lip Tint (SNOWY/ GLASSY_13 สี),236680235766,Normal Product,,ผลิตภัณฑ์บำรุงและเสริมความงาม,เครื่องสําอาง,เครื่องสำอางสำหรับริมฝีปาก,310,1,คอมมิชชั่นจากร้านค้า,,87,,1.75%,1.5225,20.00%,0,1.5225,1.5225,0,1.5225,,0,0.00%,0,100.00%,1.5225,รอดำเนินการ,สถานะของสินค้านี้คือ อยู่ระหว่างดำเนินการ คอมมิชชั่นจะถูกคำนวณเพื่อจ่ายหลังสถานะเป็นสำเร็จแล้วเท่านั้น,คำสั่งซื้อจากร้านค้าต่างกัน,ที่มีอยู่,2599adboostco,paris,mng,m01PetKit0520,,Facebook
25090813UUYWHT,รอดำเนินการ,211038516291508,2025-09-08 20:48:36,,2025-09-08 20:46:43,TH -Shop,718606161,Preferred(Non-CB),21162788771,ชุดอุปกรณ์ตัดขนสุนัข ปัตตาเลี่ยนตัดขนสัตว์เลี้ยง ที่ตัดขนแมว ที่ตัดขนหมา 4in1 pet trimmer hairclipper พร้อมหัวที่่กรอเล็,221284404366,Normal Product,,สัตว์เลี้ยง,อุปกรณ์ทำความสะอาดและตกแต่งขน,อุปกรณ์ดูแลขนสัตว์เลี้ยง,295,1,คอมมิชชั่นจากร้านค้า,,293,,1.75%,5.1275,4.00%,11.72,16.8475,5.1275,11.72,16.8475,,0,0.00%,0,100.00%,16.8475,รอดำเนินการ,สถานะของสินค้านี้คือ อยู่ระหว่างดำเนินการ คอมมิชชั่นจะถูกคำนวณเพื่อจ่ายหลังสถานะเป็นสำเร็จแล้วเท่านั้น,สั่งซื้อในร้านค้าเดียวกัน,ที่มีอยู่,2599adboostco,paris,mng,m01PetKit0520,,Facebook
25090813UP6A1D,รอดำเนินการ,211038510206319,2025-09-08 20:48:30,,2025-09-08 11:12:36,Cherilon Official Store,45548200,Shopee Mall(Non-CB),24558614166,CHERILON เชอรีล่อน ถุงน่องรับปริญญา ถูกระเบียบ ถุงน่อง ขาเรียว สวย กระชับ คลายความเมื่อยล้า CLL-HPDC01 ( CLL-HSNCBF ),98862006910,Normal Product,,เสื้อผ้าผู้หญิง,ถุงเท้า และถุงน่อง,ถุงน่อง,45,2,คอมมิชชั่นจากร้านค้า,,90,,1.50%,1.35,7.00%,0,1.35,1.35,0,1.35,,0,0.00%,0,100.00%,1.35,รอดำเนินการ,สถานะของสินค้านี้คือ อยู่ระหว่างดำเนินการ คอมมิชชั่นจะถูกคำนวณเพื่อจ่ายหลังสถานะเป็นสำเร็จแล้วเท่านั้น,คำสั่งซื้อจากร้านค้าต่างกัน,ที่มีอยู่,2599adboostco,paris,mng,m01KFdika0520,,Facebook
25090813J08MEG,รอดำเนินการ,211038185227058,2025-09-08 20:43:06,,2025-09-08 20:42:19,PROFILM,237954961,Preferred(Non-CB),20478849540,สเปรย์เคลือบเงา พรีเมี่ยม เคลือบพลาสติก เคลือบสีรถ เคลือบยางดำ เคลือบเบาะคอนโซล PROWAX PREMIUMWAX,127554691921,Normal Product,,รถยนต์ อะไหล่และอุปกรณ์เสริมรถยนต์,ผลิตภัณฑ์ดูแลรถยนต์,ผลิตภัณฑ์ล้างและเคลือบเงารถยนต์,116,1,คอมมิชชั่นจากร้านค้า,,103,,1.75%,1.8025,20.00%,20.6,22.4025,1.8025,20.6,22.4025,,0,0.00%,0,100.00%,22.4025,รอดำเนินการ,สถานะของสินค้านี้คือ อยู่ระหว่างดำเนินการ คอมมิชชั่นจะถูกคำนวณเพื่อจ่ายหลังสถานะเป็นสำเร็จแล้วเท่านั้น,สั่งซื้อในร้านค้าเดียวกัน,ที่มีอยู่,2599adboostco,paris,mng,m56ProwaVDO0905,,Facebook
25090813H2R5D1,สำเร็จ,211038154277117,2025-09-08 20:42:35,2025-09-10 18:07:42,2025-09-08 20:33:18,TH -Shop,718606161,Preferred(Non-CB),21162788771,ชุดอุปกรณ์ตัดขนสุนัข ปัตตาเลี่ยนตัดขนสัตว์เลี้ยง ที่ตัดขนแมว ที่ตัดขนหมา 4in1 pet trimmer hairclipper พร้อมหัวที่่กรอเล็,184126265125,Normal Product,,สัตว์เลี้ยง,อุปกรณ์ทำความสะอาดและตกแต่งขน,อุปกรณ์ดูแลขนสัตว์เลี้ยง,270,1,คอมมิชชั่นจากร้านค้า,,241,,1.75%,4.2175,4.00%,9.64,13.8575,4.2175,9.64,13.8575,,0,0.00%,0,100.00%,13.8575,สำเร็จ,,สั่งซื้อในร้านค้าเดียวกัน,ที่มีอยู่,2599adboostco,paris,mng,m01PetKit0520,,Facebook
25090813E2EAT6,ยกเลิก,211038053294787,2025-09-08 20:40:53,--,2025-09-08 15:50:28,J&N FOOD SHOP,104394038,Preferred(Non-CB),27305699017,ซื้อ 1 แถม 1 ขายดี✅ J&N อัลมอนด์เม็ดอบ+เม็ดมะม่วงหิมพานต์ อัลมอนด์เม็ดอบ อัลมอนด์เม็ด อัลมอนด์ อัลมอน ถั่วอัลมอนด์,233013522943,Normal Product,,อาหารและเครื่องดื่ม,ขนมขบเคี้ยว,ถั่ว,98,0,คอมมิชชั่นจากร้านค้า,,0,49,1.75%,0,12.00%,0,0,0,0,0,,0,0.00%,0,100.00%,0,ยกเลิก,ผู้ซื้อยกเลิกคำสั่งซื้อ.,คำสั่งซื้อจากร้านค้าต่างกัน,ที่มีอยู่,2599adboostco,paris,mng,m01BMavk0821,,Facebook
25090813DH89VW,รอดำเนินการ,211038035262402,2025-09-08 20:40:36,,2025-09-08 08:39:56,ณัฐอะไหล่แต่ง,86215348,C2C(Non-CB),27056735107,++ใส่ยางไปให้เลย ล้อแม็กพร้อมยาง🛞WAVE110i 5ก้านเดิม ขอบ17 หน้าดิสหลังดั้ม ลูกปืน + บูชกลาง <<ยางลายเดิมเวฟ>>,217691876081,Normal Product,,รถมอเตอร์ไซค์ อะไหล่และอุปกรณ์เสริมมอเตอร์ไซค์,ชิ้นส่วนอะไหล่มอเตอร์ไซค์,ล้อมอเตอร์ไซค์และอุปกรณ์เสริม,2450,1,คอมมิชชั่นจาก Shopee,,1960,,1.75%,34.3,0.00%,0,34.3,34.3,0,34.3,,0,0.00%,0,100.00%,34.3,รอดำเนินการ,สถานะของสินค้านี้คือ อยู่ระหว่างดำเนินการ คอมมิชชั่นจะถูกคำนวณเพื่อจ่ายหลังสถานะเป็นสำเร็จแล้วเท่านั้น,คำสั่งซื้อจากร้านค้าต่างกัน,ที่มีอยู่,2599adboostco,paris,mng,m56ProwaVDO0905,,Facebook
25090813CEW79T,สำเร็จ,211037999255037,2025-09-08 20:40:00,2025-09-11 17:05:03,2025-09-08 16:53:58,BK_accessory,192383688,Preferred(Non-CB),28306695864,ป้ายทะเบียนรถญี่ปุ่น รถไฟฟ้า รถสกู๊ตเตอร์,227359935435,Normal Product,,รถยนต์ อะไหล่และอุปกรณ์เสริมรถยนต์,อุปกรณ์เสริมภายนอกรถยนต์,กรอบป้ายทะเบียน,99,1,คอมมิชชั่นจาก Shopee,,99,,1.75%,1.7325,0.00%,0,1.7325,1.7325,0,1.7325,,0,0.00%,0,100.00%,1.7325,สำเร็จ,,คำสั่งซื้อจากร้านค้าต่างกัน,ที่มีอยู่,2599adboostco,paris,mng,m01FahRain0805,,Facebook
25090813CEW79S,สำเร็จ,211037999255036,2025-09-08 20:40:00,2025-09-11 17:05:20,2025-09-08 16:53:58,AJ MOTOR,221577567,Preferred(Non-CB),19192224740,สติ๊กเกอร์Yamaha Y80 (เคลือบเงาแท้),225552106388,Normal Product,,รถมอเตอร์ไซค์ อะไหล่และอุปกรณ์เสริมมอเตอร์ไซค์,อุปกรณ์ตกแต่งมอเตอร์ไซค์,สติกเกอร์และโลโก้ติดมอเตอร์ไซค์,100,1,คอมมิชชั่นจาก Shopee,,90,,1.75%,1.575,0.00%,0,1.575,1.575,0,1.575,,0,0.00%,0,100.00%,1.575,สำเร็จ,,คำสั่งซื้อจากร้านค้าต่างกัน,ที่มีอยู่,2599adboostco,paris,mng,m01FahRain0805,,Facebook
250908139TXRDM,รอดำเนินการ,211037911222281,2025-09-08 20:38:32,,2025-09-08 05:28:25,PSN Interfood,1019894179,Preferred(Non-CB),23252763336,Baked Macadamia แมคคาเดเมีย อบ เต็มเม็ด พร้อมทาน ขนาด 250 g และ 500 g,204606277462,Normal Product,,อาหารและเครื่องดื่ม,ขนมขบเคี้ยว,ถั่ว,519,1,คอมมิชชั่นจากร้านค้า,,415,,1.75%,7.2625,4.00%,0,7.2625,7.2625,0,7.2625,,0,0.00%,0,100.00%,7.2625,รอดำเนินการ,สถานะของสินค้านี้คือ อยู่ระหว่างดำเนินการ คอมมิชชั่นจะถูกคำนวณเพื่อจ่ายหลังสถานะเป็นสำเร็จแล้วเท่านั้น,คำสั่งซื้อจากร้านค้าต่างกัน,ที่มีอยู่,2599adboostco,paris,mng,m01YPf0821,,Others
